Order_ID,Customer_Name,City,Order_Date,Order_Time,Food_Item,Quantity,Price,Payment_Mode,Customer_Rating,Revenue,Customer_ID,Gender,Age,Restaurant_Name,Food_Category,Delivery_Fee,Discount,Final_Bill,Delivery_Time_Minutes,Order_Status
1183,Priya,Chennai,2025-11-09,11:02,Pizza,3,97,Card,2,291,1183,Female,59,Hotel Saravana Bhavan,Chinese,21,42,270,43,Pending
1184,Karthik,Chennai,2025-09-02,15:16,Pizza,4,344,Cash,3,1376,1184,Male,36,Pizza Hut,Chinese,48,27,1397,18,Cancelled
1185,Karthik,Thoothukudi,2025-12-27,12:07,Dosa,4,148,Card,2,592,1185,Male,32,KFC,South Indian,52,39,605,31,Pending
1186,Ravi,Thoothukudi,2025-09-03,16:10,Pizza,5,141,UPI,3,705,1186,Male,28,Hotel Saravana Bhavan,North Indian,22,3,724,59,Delivered
1187,Divya,Chennai,2025-05-26,20:38,Noodles,1,158,Cash,5,158,1187,Female,38,Dominos,South Indian,67,46,179,37,Delivered
1188,Divya,Tirunelveli,2025-12-15,17:45,Dosa,3,303,Card,4,909,1188,Male,43,Dominos,Chinese,70,7,972,56,Delivered
1189,Anitha,Tirunelveli,2025-09-21,12:50,Noodles,4,111,UPI,4,444,1189,Male,28,Dominos,Chinese,64,36,472,20,Cancelled
1190,Suresh,Thoothukudi,2025-12-18,21:31,Pizza,2,311,UPI,3,622,1190,Male,20,Hotel Saravana Bhavan,Chinese,80,49,653,49,Pending
1191,Kumar,Coimbatore,2025-12-01,20:13,Pizza,3,161,Cash,2,483,1191,Male,24,Dominos,North Indian,32,32,483,38,Delivered
1192,Arun,Trichy,2025-09-13,21:16,Fried Rice,2,139,UPI,1,278,1192,Female,36,Dominos,South Indian,27,29,276,32,Pending
1193,Arun,Salem,2025-12-14,19:03,Pizza,5,137,Card,4,685,1193,Female,58,Dominos,North Indian,25,33,677,57,Pending
1194,Meena,Thoothukudi,2025-11-20,14:02,Biryani,4,344,UPI,2,1376,1194,Female,24,A2B,Fast Food,98,42,1432,16,Pending
1195,Karthik,Coimbatore,2025-05-04,10:44,Burger,2,138,Cash,3,276,1195,Male,52,A2B,South Indian,78,17,337,32,Delivered
1196,Meena,Chennai,2025-05-27,14:47,Biryani,3,106,UPI,1,318,1196,Male,36,Dominos,North Indian,34,0,352,36,Cancelled
1197,Priya,Trichy,2025-12-25,14:06,Dosa,4,347,UPI,3,1388,1197,Female,51,Dominos,Fast Food,82,28,1442,18,Delivered
1198,Suresh,Chennai,2025-04-15,16:36,Pizza,5,338,UPI,3,1690,1198,Female,47,Hotel Saravana Bhavan,Fast Food,82,10,1762,39,Cancelled
1199,Divya,Tirunelveli,2025-07-18,22:33,Dosa,4,97,UPI,2,388,1199,Female,28,A2B,South Indian,60,28,420,41,Delivered
1200,Vijay,Coimbatore,2025-11-05,22:23,Pizza,3,270,Cash,3,810,1200,Female,58,Pizza Hut,South Indian,34,18,826,41,Cancelled
1201,Karthik,Trichy,2025-01-17,18:39,Noodles,2,256,Cash,2,512,1201,Male,58,Hotel Saravana Bhavan,Chinese,91,32,571,43,Pending
1202,Priya,Madurai,2025-06-12,21:42,Dosa,3,190,Card,4,570,1202,Male,26,KFC,Chinese,36,21,585,49,Delivered
1203,Anitha,Salem,2025-12-03,22:36,Dosa,3,284,Card,2,852,1203,Male,51,Pizza Hut,Chinese,55,2,905,22,Pending
1204,Arun,Coimbatore,2025-07-20,16:46,Dosa,5,82,Card,3,410,1204,Female,52,Pizza Hut,Chinese,32,4,438,46,Delivered
1205,Karthik,Trichy,2025-12-15,18:30,Fried Rice,5,259,UPI,4,1295,1205,Female,29,Pizza Hut,Fast Food,54,23,1326,40,Pending
1206,Karthik,Madurai,2025-01-27,13:52,Pizza,2,349,Card,5,698,1206,Male,39,A2B,North Indian,95,12,781,53,Delivered
1207,Ravi,Trichy,2025-08-05,10:06,Shawarma,1,225,Card,1,225,1207,Female,41,Pizza Hut,North Indian,73,23,275,23,Delivered
1208,Karthik,Trichy,2025-01-01,17:35,Shawarma,4,334,UPI,5,1336,1208,Female,53,Hotel Saravana Bhavan,North Indian,58,47,1347,52,Delivered
1209,Karthik,Madurai,2025-04-23,18:58,Shawarma,3,252,UPI,4,756,1209,Male,18,KFC,North Indian,39,30,765,25,Cancelled
1210,Karthik,Chennai,2025-11-11,17:24,Fried Rice,4,160,UPI,3,640,1210,Male,22,Pizza Hut,Fast Food,63,49,654,47,Delivered
1211,Ravi,Madurai,2025-01-24,17:32,Parotta,3,232,UPI,1,696,1211,Male,43,A2B,Chinese,68,9,755,22,Pending
1212,Divya,Tirunelveli,2025-06-12,11:31,Pizza,4,191,Card,3,764,1212,Male,49,Hotel Saravana Bhavan,North Indian,84,24,824,59,Cancelled
1213,Meena,Coimbatore,2025-06-16,21:46,Biryani,1,231,Card,3,231,1213,Female,31,Dominos,South Indian,93,4,320,21,Cancelled
1214,Arun,Chennai,2025-07-18,12:39,Biryani,4,298,Cash,4,1192,1214,Male,46,Pizza Hut,Chinese,25,30,1187,15,Delivered
1215,Arun,Thoothukudi,2025-05-10,10:26,Fried Rice,2,91,UPI,3,182,1215,Female,40,KFC,South Indian,79,36,225,38,Cancelled
1216,Suresh,Madurai,2025-11-04,10:14,Parotta,5,296,Cash,5,1480,1216,Female,38,A2B,South Indian,58,22,1516,53,Cancelled
1217,Priya,Chennai,2025-03-24,11:28,Shawarma,2,315,Cash,1,630,1217,Female,33,KFC,North Indian,58,45,643,42,Delivered
1218,Divya,Tirunelveli,2025-08-24,16:48,Noodles,2,283,UPI,2,566,1218,Male,31,Dominos,Fast Food,43,4,605,18,Pending
1219,Anitha,Chennai,2025-11-26,18:32,Dosa,5,169,Card,4,845,1219,Female,20,KFC,Chinese,74,26,893,15,Pending
1220,Arun,Madurai,2025-07-20,13:53,Parotta,5,254,Cash,3,1270,1220,Female,47,Dominos,Fast Food,73,47,1296,45,Pending
1221,Priya,Salem,2025-12-01,15:47,Shawarma,3,341,UPI,3,1023,1221,Male,30,Dominos,South Indian,76,7,1092,15,Pending
1222,Priya,Salem,2025-03-27,10:25,Biryani,1,350,Cash,2,350,1222,Male,57,Pizza Hut,Fast Food,95,47,398,53,Pending
1223,Ravi,Coimbatore,2025-01-07,10:06,Parotta,3,159,UPI,2,477,1223,Female,29,Dominos,South Indian,92,21,548,42,Delivered
1224,Suresh,Tirunelveli,2025-10-23,18:39,Noodles,4,191,UPI,4,764,1224,Male,51,A2B,Fast Food,73,42,795,51,Delivered
1225,Priya,Trichy,2025-06-25,10:47,Shawarma,1,99,Card,3,99,1225,Female,32,Hotel Saravana Bhavan,North Indian,85,11,173,42,Cancelled
1226,Karthik,Trichy,2025-04-09,14:50,Burger,5,91,UPI,5,455,1226,Male,25,A2B,North Indian,94,36,513,18,Pending
1227,Kumar,Tirunelveli,2025-08-07,20:38,Noodles,2,265,Card,4,530,1227,Female,51,Pizza Hut,South Indian,55,19,566,24,Cancelled
1228,Arun,Thoothukudi,2025-06-27,20:47,Pizza,1,203,Cash,5,203,1228,Male,29,A2B,North Indian,56,21,238,34,Delivered
1229,Kumar,Chennai,2025-11-12,13:49,Biryani,3,158,UPI,1,474,1229,Female,19,Dominos,South Indian,91,32,533,55,Delivered
1230,Karthik,Chennai,2025-11-21,22:43,Fried Rice,3,216,Card,4,648,1230,Female,28,Dominos,South Indian,42,30,660,18,Delivered
1231,Arun,Coimbatore,2025-04-04,15:41,Fried Rice,5,171,UPI,3,855,1231,Male,42,A2B,North Indian,53,44,864,33,Delivered
1232,Priya,Tirunelveli,2025-03-10,17:49,Biryani,4,183,UPI,2,732,1232,Male,59,A2B,Fast Food,77,6,803,51,Delivered
1233,Priya,Chennai,2025-09-17,16:47,Fried Rice,2,331,Card,5,662,1233,Male,19,A2B,North Indian,69,18,713,30,Pending
1234,Kumar,Coimbatore,2025-12-04,19:59,Dosa,4,97,UPI,1,388,1234,Male,40,Hotel Saravana Bhavan,North Indian,89,43,434,27,Delivered
1235,Divya,Thoothukudi,2025-09-20,21:07,Biryani,3,227,UPI,3,681,1235,Male,43,Dominos,South Indian,69,26,724,29,Delivered
1236,Meena,Salem,2025-02-13,20:58,Biryani,3,86,UPI,3,258,1236,Female,30,A2B,North Indian,43,22,279,45,Pending
1237,Vijay,Madurai,2025-08-07,18:12,Burger,4,109,UPI,3,436,1237,Male,58,Pizza Hut,Chinese,73,20,489,16,Pending
1238,Karthik,Trichy,2025-11-21,18:40,Pizza,1,164,Cash,3,164,1238,Male,31,Dominos,North Indian,57,15,206,52,Pending
1239,Anitha,Salem,2025-09-03,16:25,Burger,2,309,Cash,2,618,1239,Female,54,A2B,Fast Food,40,16,642,15,Delivered
1240,Divya,Trichy,2025-03-10,19:46,Shawarma,1,186,Card,3,186,1240,Male,43,Pizza Hut,Chinese,42,18,210,59,Delivered
1241,Suresh,Thoothukudi,2025-08-13,17:05,Pizza,4,200,Card,2,800,1241,Female,52,Hotel Saravana Bhavan,South Indian,30,29,801,50,Pending
1242,Divya,Chennai,2025-12-22,11:35,Burger,4,350,Cash,1,1400,1242,Male,37,Pizza Hut,South Indian,56,20,1436,32,Cancelled
1243,Karthik,Coimbatore,2025-11-14,12:33,Biryani,2,125,Card,2,250,1243,Male,36,KFC,South Indian,23,9,264,46,Delivered
1244,Kumar,Trichy,2025-10-23,18:51,Burger,1,244,Cash,1,244,1244,Male,39,Dominos,Chinese,73,39,278,29,Delivered
1245,Divya,Trichy,2025-05-07,15:20,Noodles,3,138,UPI,2,414,1245,Male,51,A2B,South Indian,53,24,443,50,Pending
1246,Suresh,Madurai,2025-01-22,10:39,Shawarma,3,140,Cash,5,420,1246,Female,37,Pizza Hut,Fast Food,34,1,453,21,Pending
1247,Ravi,Madurai,2025-09-26,22:52,Shawarma,2,148,Cash,5,296,1247,Male,42,KFC,Chinese,31,5,322,52,Cancelled
1248,Priya,Thoothukudi,2025-09-28,13:18,Pizza,4,325,UPI,1,1300,1248,Female,27,Pizza Hut,Chinese,98,20,1378,54,Pending
1249,Anitha,Chennai,2025-03-10,10:44,Noodles,3,188,Card,2,564,1249,Male,25,Hotel Saravana Bhavan,Fast Food,83,7,640,41,Delivered
1250,Kumar,Madurai,2025-06-08,15:12,Noodles,4,335,UPI,2,1340,1250,Male,26,Dominos,Fast Food,98,19,1419,35,Cancelled
1251,Ravi,Salem,2025-04-20,12:36,Fried Rice,4,161,Card,5,644,1251,Female,54,A2B,Chinese,60,4,700,40,Cancelled
1252,Kumar,Tirunelveli,2025-04-05,13:55,Noodles,2,284,UPI,5,568,1252,Female,44,Dominos,Chinese,38,36,570,30,Delivered
1253,Ravi,Thoothukudi,2025-02-01,19:40,Fried Rice,4,129,Cash,1,516,1253,Female,49,Pizza Hut,South Indian,96,44,568,48,Pending
1254,Karthik,Thoothukudi,2025-10-01,12:08,Parotta,5,215,Card,2,1075,1254,Female,23,Hotel Saravana Bhavan,Fast Food,97,28,1144,25,Pending
1255,Arun,Tirunelveli,2025-03-10,16:17,Biryani,4,215,Cash,4,860,1255,Female,28,Hotel Saravana Bhavan,South Indian,30,26,864,59,Cancelled
1256,Arun,Salem,2025-12-08,16:08,Fried Rice,5,249,Cash,1,1245,1256,Male,54,Dominos,Fast Food,63,12,1296,51,Delivered
1257,Kumar,Trichy,2025-06-03,11:22,Noodles,4,172,UPI,5,688,1257,Male,27,Hotel Saravana Bhavan,North Indian,74,45,717,40,Pending
1258,Meena,Salem,2025-09-28,19:37,Parotta,1,289,UPI,4,289,1258,Female,44,Pizza Hut,South Indian,78,37,330,50,Delivered
1259,Divya,Coimbatore,2025-10-02,16:06,Noodles,2,216,Cash,5,432,1259,Male,39,Dominos,South Indian,71,25,478,16,Pending
1260,Meena,Coimbatore,2025-05-23,14:50,Noodles,5,266,Cash,3,1330,1260,Male,20,Hotel Saravana Bhavan,North Indian,69,32,1367,52,Pending
1261,Priya,Trichy,2025-09-05,17:01,Noodles,3,163,UPI,5,489,1261,Male,26,KFC,Chinese,90,20,559,48,Pending
1262,Ravi,Coimbatore,2025-12-19,13:03,Parotta,4,193,UPI,5,772,1262,Male,20,KFC,Fast Food,29,14,787,25,Pending
1263,Karthik,Madurai,2025-11-25,13:37,Noodles,3,96,Cash,1,288,1263,Male,29,KFC,Chinese,72,0,360,51,Delivered
1264,Priya,Thoothukudi,2025-01-26,15:49,Biryani,3,144,Card,3,432,1264,Male,44,KFC,Chinese,93,27,498,41,Pending
1265,Divya,Madurai,2025-08-09,22:00,Pizza,2,337,UPI,4,674,1265,Male,42,Dominos,South Indian,39,35,678,30,Pending
1266,Kumar,Trichy,2025-03-09,13:07,Fried Rice,4,348,Card,5,1392,1266,Male,40,Hotel Saravana Bhavan,South Indian,52,16,1428,39,Cancelled
1267,Kumar,Thoothukudi,2025-09-10,19:18,Fried Rice,1,141,Card,2,141,1267,Female,48,Dominos,South Indian,55,30,166,53,Cancelled
1268,Ravi,Madurai,2025-07-27,17:58,Dosa,3,202,UPI,4,606,1268,Male,33,Hotel Saravana Bhavan,North Indian,43,28,621,21,Pending
1269,Ravi,Chennai,2025-09-11,16:11,Parotta,5,340,Cash,1,1700,1269,Female,29,KFC,South Indian,70,1,1769,52,Cancelled
1270,Suresh,Tirunelveli,2025-10-27,14:10,Parotta,5,192,Cash,5,960,1270,Female,45,Dominos,North Indian,63,49,974,29,Delivered
1271,Arun,Coimbatore,2025-01-03,11:38,Pizza,5,175,Cash,5,875,1271,Male,35,Pizza Hut,Fast Food,60,9,926,16,Delivered
1272,Vijay,Thoothukudi,2025-01-21,17:16,Burger,1,124,Cash,3,124,1272,Female,44,KFC,South Indian,33,37,120,26,Pending
1273,Divya,Coimbatore,2025-06-22,15:37,Parotta,2,338,UPI,4,676,1273,Female,40,Pizza Hut,Chinese,92,41,727,40,Pending
1274,Anitha,Tirunelveli,2025-06-21,21:57,Burger,2,335,UPI,3,670,1274,Female,52,KFC,South Indian,97,24,743,47,Cancelled
1275,Karthik,Tirunelveli,2025-10-27,13:46,Noodles,5,324,Cash,5,1620,1275,Female,43,KFC,Fast Food,54,39,1635,57,Delivered
1276,Anitha,Trichy,2025-12-20,19:47,Parotta,2,116,UPI,3,232,1276,Female,18,Hotel Saravana Bhavan,Chinese,38,5,265,52,Delivered
1277,Divya,Madurai,2025-01-24,20:03,Biryani,3,141,Card,1,423,1277,Female,20,Hotel Saravana Bhavan,North Indian,47,24,446,35,Delivered
1278,Divya,Chennai,2025-12-16,20:42,Parotta,2,218,Card,5,436,1278,Female,21,Dominos,North Indian,25,43,418,42,Delivered
1279,Priya,Trichy,2025-09-07,18:30,Fried Rice,3,274,Cash,5,822,1279,Female,59,Dominos,Fast Food,89,37,874,54,Pending
1280,Meena,Salem,2025-05-04,17:20,Dosa,3,116,UPI,2,348,1280,Male,36,Dominos,North Indian,46,5,389,25,Delivered
1281,Karthik,Trichy,2025-08-28,11:24,Biryani,1,134,Cash,2,134,1281,Female,20,KFC,North Indian,63,45,152,57,Delivered
1282,Suresh,Salem,2025-01-07,15:01,Shawarma,3,178,Card,5,534,1282,Male,35,KFC,Fast Food,45,41,538,47,Cancelled
1283,Ravi,Tirunelveli,2025-03-21,10:24,Fried Rice,1,315,Cash,5,315,1283,Female,24,KFC,Fast Food,69,8,376,41,Delivered
1284,Karthik,Tirunelveli,2025-01-11,20:15,Burger,3,319,Card,1,957,1284,Female,45,KFC,North Indian,58,24,991,20,Delivered
1285,Arun,Coimbatore,2025-09-04,14:44,Biryani,4,189,Card,2,756,1285,Female,42,KFC,North Indian,83,30,809,47,Pending
1286,Vijay,Tirunelveli,2025-08-17,20:58,Noodles,3,320,Cash,5,960,1286,Female,23,Pizza Hut,North Indian,75,6,1029,22,Delivered
1287,Karthik,Chennai,2025-12-15,13:05,Fried Rice,4,333,Cash,4,1332,1287,Male,47,Dominos,Chinese,46,1,1377,28,Cancelled
1288,Anitha,Chennai,2025-09-20,20:05,Shawarma,2,215,Cash,2,430,1288,Female,55,KFC,Chinese,76,11,495,51,Pending
1289,Karthik,Coimbatore,2025-02-19,11:27,Pizza,4,313,Card,5,1252,1289,Female,33,Hotel Saravana Bhavan,South Indian,61,49,1264,53,Cancelled
1290,Vijay,Madurai,2025-10-04,11:19,Shawarma,1,122,Card,5,122,1290,Male,48,A2B,North Indian,37,36,123,37,Delivered
1291,Suresh,Coimbatore,2025-06-11,16:48,Biryani,1,350,Cash,4,350,1291,Male,53,Hotel Saravana Bhavan,Chinese,63,8,405,34,Cancelled
1292,Priya,Salem,2025-06-21,13:29,Shawarma,4,249,Card,1,996,1292,Male,40,KFC,North Indian,39,26,1009,20,Cancelled
1293,Karthik,Chennai,2025-09-17,11:13,Biryani,1,250,Cash,5,250,1293,Female,38,Pizza Hut,Fast Food,84,11,323,36,Cancelled
1294,Priya,Chennai,2025-10-19,21:53,Dosa,1,187,Card,4,187,1294,Female,18,Dominos,South Indian,44,13,218,19,Delivered
1295,Vijay,Trichy,2025-06-05,18:16,Dosa,4,236,Card,5,944,1295,Female,33,KFC,Chinese,97,46,995,38,Pending
1296,Suresh,Thoothukudi,2025-05-17,11:46,Parotta,4,230,Cash,4,920,1296,Female,25,Pizza Hut,Fast Food,46,36,930,16,Pending
1297,Arun,Madurai,2025-01-12,22:55,Parotta,1,199,Card,3,199,1297,Female,24,Pizza Hut,North Indian,54,6,247,31,Pending
1298,Meena,Salem,2025-08-11,18:32,Noodles,3,330,UPI,3,990,1298,Female,43,A2B,Fast Food,62,39,1013,26,Pending
1299,Meena,Madurai,2025-12-12,15:49,Dosa,5,310,Card,2,1550,1299,Male,30,Hotel Saravana Bhavan,Fast Food,31,37,1544,30,Pending
1300,Priya,Chennai,2025-03-08,20:17,Dosa,2,316,Cash,1,632,1300,Female,47,Dominos,South Indian,37,18,651,59,Delivered
1301,Kumar,Thoothukudi,2025-03-05,16:08,Parotta,5,318,UPI,1,1590,1301,Male,51,A2B,Fast Food,34,37,1587,49,Pending
1302,Vijay,Trichy,2025-06-24,15:20,Noodles,3,142,UPI,3,426,1302,Female,45,Dominos,Fast Food,56,47,435,59,Delivered
1303,Divya,Tirunelveli,2025-10-15,16:54,Parotta,5,293,UPI,3,1465,1303,Female,33,Pizza Hut,South Indian,71,22,1514,15,Pending
1304,Karthik,Salem,2025-07-23,15:48,Shawarma,4,114,Cash,4,456,1304,Female,28,Pizza Hut,North Indian,75,5,526,30,Cancelled
1305,Arun,Tirunelveli,2025-02-19,16:03,Biryani,4,174,Card,1,696,1305,Female,23,A2B,Chinese,66,46,716,56,Cancelled
1306,Vijay,Thoothukudi,2025-11-03,19:45,Biryani,3,335,Cash,2,1005,1306,Male,50,A2B,South Indian,72,5,1072,42,Cancelled
1307,Meena,Salem,2025-03-17,18:56,Fried Rice,3,129,Cash,5,387,1307,Male,43,KFC,Chinese,59,22,424,32,Delivered
1308,Kumar,Thoothukudi,2025-10-25,21:59,Pizza,2,196,Cash,3,392,1308,Male,57,Pizza Hut,Chinese,73,31,434,29,Delivered
1309,Vijay,Tirunelveli,2025-06-05,15:24,Dosa,4,253,Cash,2,1012,1309,Male,19,Dominos,North Indian,56,47,1021,19,Delivered
1310,Priya,Trichy,2025-03-11,22:22,Burger,4,232,UPI,3,928,1310,Female,22,Dominos,South Indian,35,24,939,28,Delivered
1311,Meena,Tirunelveli,2025-08-20,13:21,Biryani,3,203,UPI,1,609,1311,Female,35,A2B,Chinese,76,42,643,51,Delivered
1312,Karthik,Chennai,2025-08-14,17:49,Fried Rice,5,340,Cash,5,1700,1312,Female,49,Hotel Saravana Bhavan,South Indian,28,25,1703,42,Delivered
1313,Kumar,Coimbatore,2025-07-22,15:20,Biryani,5,272,Cash,2,1360,1313,Male,57,Pizza Hut,Fast Food,90,48,1402,49,Delivered
1314,Priya,Chennai,2025-09-16,17:21,Biryani,1,135,UPI,5,135,1314,Male,41,KFC,South Indian,26,10,151,50,Cancelled
1315,Meena,Salem,2025-11-18,18:33,Noodles,1,92,Card,4,92,1315,Female,57,A2B,North Indian,77,44,125,52,Pending
1316,Anitha,Tirunelveli,2025-10-10,22:11,Biryani,3,91,UPI,3,273,1316,Female,34,Pizza Hut,Chinese,71,26,318,35,Cancelled
1317,Anitha,Coimbatore,2025-07-19,21:02,Parotta,1,124,UPI,1,124,1317,Male,28,Hotel Saravana Bhavan,North Indian,63,9,178,25,Delivered
1318,Kumar,Trichy,2025-02-07,10:16,Noodles,4,349,Cash,1,1396,1318,Male,21,A2B,Fast Food,63,26,1433,32,Pending
1319,Suresh,Trichy,2025-06-10,10:44,Fried Rice,4,160,Card,5,640,1319,Male,40,KFC,Fast Food,96,10,726,34,Cancelled
1320,Arun,Chennai,2025-02-04,21:00,Burger,4,105,UPI,3,420,1320,Female,43,KFC,North Indian,25,32,413,32,Cancelled
1321,Anitha,Madurai,2025-06-07,12:07,Biryani,5,210,Card,2,1050,1321,Female,35,KFC,Chinese,46,45,1051,40,Pending
1322,Karthik,Coimbatore,2025-09-26,21:44,Pizza,2,200,UPI,4,400,1322,Male,30,Pizza Hut,North Indian,95,8,487,26,Cancelled
1323,Priya,Tirunelveli,2025-08-18,10:08,Dosa,1,120,Cash,5,120,1323,Male,46,KFC,South Indian,98,23,195,35,Pending
1324,Divya,Chennai,2025-10-25,22:15,Biryani,5,325,Cash,3,1625,1324,Male,40,Dominos,South Indian,39,15,1649,30,Cancelled
1325,Suresh,Tirunelveli,2025-12-15,20:55,Dosa,4,137,Card,3,548,1325,Male,43,A2B,North Indian,32,30,550,40,Pending
1326,Divya,Trichy,2025-05-01,14:23,Pizza,3,102,Cash,5,306,1326,Male,33,Pizza Hut,Fast Food,22,6,322,30,Cancelled
1327,Karthik,Thoothukudi,2025-01-10,22:18,Biryani,1,332,Card,1,332,1327,Male,34,A2B,North Indian,78,40,370,55,Delivered
1328,Divya,Chennai,2025-03-04,15:21,Biryani,5,252,Cash,3,1260,1328,Male,22,Dominos,North Indian,53,20,1293,36,Delivered
1329,Ravi,Thoothukudi,2025-12-25,19:17,Pizza,3,310,UPI,1,930,1329,Male,24,Dominos,Fast Food,90,21,999,19,Delivered
1330,Priya,Salem,2025-04-22,10:38,Shawarma,1,86,UPI,1,86,1330,Male,53,Dominos,Fast Food,99,1,184,33,Cancelled
1331,Karthik,Salem,2025-08-27,15:43,Parotta,5,311,Card,3,1555,1331,Female,49,Pizza Hut,North Indian,93,16,1632,40,Cancelled
1332,Anitha,Chennai,2025-01-15,14:24,Burger,4,300,UPI,2,1200,1332,Female,23,A2B,Chinese,65,30,1235,28,Delivered
1333,Priya,Tirunelveli,2025-05-19,13:26,Biryani,1,202,Cash,4,202,1333,Female,21,A2B,Chinese,75,27,250,28,Pending
1334,Vijay,Madurai,2025-06-28,11:50,Pizza,4,141,Cash,3,564,1334,Male,37,Pizza Hut,Chinese,39,39,564,41,Delivered
1335,Vijay,Trichy,2025-01-01,10:47,Parotta,4,221,Cash,5,884,1335,Male,49,Dominos,North Indian,32,14,902,42,Pending
1336,Priya,Chennai,2025-04-21,17:54,Parotta,2,297,Card,3,594,1336,Male,27,Hotel Saravana Bhavan,North Indian,65,7,652,18,Pending
1337,Suresh,Thoothukudi,2025-03-02,21:32,Pizza,1,104,Cash,2,104,1337,Female,54,Pizza Hut,Fast Food,40,44,100,55,Cancelled
1338,Vijay,Madurai,2025-01-20,11:10,Fried Rice,2,172,Cash,2,344,1338,Male,52,Pizza Hut,Chinese,61,25,380,55,Pending
1339,Ravi,Coimbatore,2025-06-01,20:24,Biryani,1,318,Cash,2,318,1339,Female,52,Dominos,North Indian,67,9,376,47,Pending
1340,Suresh,Coimbatore,2025-05-02,19:49,Burger,1,213,Cash,2,213,1340,Male,42,A2B,North Indian,30,21,222,57,Cancelled
1341,Ravi,Chennai,2025-01-05,10:05,Fried Rice,3,289,Cash,2,867,1341,Male,26,A2B,Chinese,31,45,853,15,Delivered
1342,Priya,Trichy,2025-10-08,16:34,Fried Rice,1,234,UPI,1,234,1342,Male,33,Pizza Hut,Chinese,29,13,250,38,Pending
1343,Ravi,Madurai,2025-11-22,13:00,Biryani,4,127,Card,2,508,1343,Male,47,Dominos,Chinese,35,17,526,42,Cancelled
1344,Vijay,Salem,2025-10-11,11:19,Fried Rice,2,88,Cash,2,176,1344,Female,50,Pizza Hut,Chinese,85,31,230,41,Pending
1345,Suresh,Salem,2025-11-19,15:38,Biryani,3,304,Cash,5,912,1345,Female,43,Hotel Saravana Bhavan,Chinese,67,35,944,55,Cancelled
1346,Priya,Salem,2025-08-21,20:16,Burger,3,344,UPI,1,1032,1346,Male,33,Dominos,South Indian,63,15,1080,53,Pending
1347,Priya,Trichy,2025-07-22,18:15,Dosa,4,320,Cash,4,1280,1347,Female,39,A2B,Fast Food,61,20,1321,29,Pending
1348,Karthik,Thoothukudi,2025-11-13,12:36,Noodles,5,335,UPI,3,1675,1348,Male,59,A2B,South Indian,66,17,1724,39,Pending
1349,Vijay,Trichy,2025-06-18,14:49,Pizza,1,119,UPI,5,119,1349,Male,38,Dominos,Chinese,21,17,123,45,Delivered
1350,Suresh,Madurai,2025-12-15,17:53,Parotta,3,156,UPI,3,468,1350,Female,38,KFC,Chinese,69,37,500,34,Delivered
1351,Suresh,Coimbatore,2025-02-23,17:12,Fried Rice,3,205,UPI,1,615,1351,Male,46,Dominos,Fast Food,38,32,621,56,Cancelled
1352,Anitha,Salem,2025-02-20,13:27,Parotta,1,172,Cash,4,172,1352,Male,27,Dominos,North Indian,60,10,222,49,Delivered
1353,Anitha,Tirunelveli,2025-07-01,19:27,Fried Rice,4,238,Card,3,952,1353,Male,33,Pizza Hut,South Indian,55,13,994,32,Cancelled
1354,Suresh,Madurai,2025-01-09,10:16,Dosa,3,219,Cash,1,657,1354,Female,29,Hotel Saravana Bhavan,South Indian,66,38,685,24,Cancelled
1355,Vijay,Thoothukudi,2025-11-25,12:08,Parotta,4,307,Card,3,1228,1355,Male,18,Hotel Saravana Bhavan,Chinese,74,25,1277,28,Delivered
1356,Karthik,Madurai,2025-02-23,20:30,Noodles,2,135,Cash,2,270,1356,Male,20,Pizza Hut,North Indian,40,20,290,51,Pending
1357,Suresh,Thoothukudi,2025-08-08,22:46,Fried Rice,1,134,Cash,1,134,1357,Male,59,Dominos,Fast Food,65,44,155,44,Cancelled
1358,Priya,Trichy,2025-11-07,16:24,Noodles,4,119,UPI,1,476,1358,Female,24,Pizza Hut,Fast Food,63,27,512,27,Cancelled
1359,Priya,Trichy,2025-01-23,16:56,Fried Rice,5,340,Card,3,1700,1359,Female,32,A2B,South Indian,47,16,1731,29,Delivered
1360,Priya,Thoothukudi,2025-04-13,14:33,Shawarma,1,128,Cash,2,128,1360,Male,35,KFC,Fast Food,41,34,135,44,Cancelled
1361,Priya,Thoothukudi,2025-01-13,20:45,Noodles,1,330,UPI,1,330,1361,Male,43,A2B,North Indian,89,9,410,28,Delivered
1362,Kumar,Chennai,2025-03-28,18:12,Noodles,2,262,Cash,2,524,1362,Male,55,A2B,Chinese,68,41,551,49,Delivered
1363,Karthik,Salem,2025-09-26,18:25,Shawarma,1,274,Cash,1,274,1363,Female,36,Pizza Hut,Fast Food,85,3,356,35,Delivered
1364,Kumar,Salem,2025-12-07,14:08,Dosa,1,149,UPI,3,149,1364,Female,30,A2B,North Indian,48,41,156,55,Pending
1365,Ravi,Thoothukudi,2025-01-21,10:08,Fried Rice,3,107,Card,3,321,1365,Male,19,A2B,North Indian,65,5,381,15,Cancelled
1366,Karthik,Chennai,2025-09-17,18:17,Parotta,2,174,UPI,4,348,1366,Female,38,A2B,North Indian,42,7,383,46,Delivered
1367,Meena,Tirunelveli,2025-06-03,12:21,Burger,5,228,Cash,3,1140,1367,Female,36,Hotel Saravana Bhavan,Fast Food,34,22,1152,24,Delivered
